head	rel	col	lcm	sense1	sense2	sense3	sense4	sense5	pos	text
bašta-n	... of "bašta-n"	zdivo-n	zdiva bašt	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	4152921172	Pod terasou s impozantní vyhlídkou na panoráma Prahy, se nachází obnovený pavilon, který skrývá zdivo renesanční <bašty>, ale je v něm i dost prostoru třeba pro výstavy.
bašta-n	... pod "bašta-n"	scéna-n	scéně pod baštou	a1.sx	a2.sx	a3.sx	a4.s1	a5.sx	187337273	Ve dnech 5. a 6. září proběhne na Letní scéně pod <baštou> hradu Špilberk již tradiční festival skupin historického šermu a skupin historického zaměření.
bašta-n	... pod "bašta-n"	ulice-n	v ulici Pod Baštou	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	10302856334	Protože je ulice Pod <Baštami> jednosměrná od ulice Milady Horákové, řidič každého vozidla, které v ulici stojí zaparkované, musel spáchat dopravní přestupek.
bašta-n	... s "bašta-n"	brána-n	brána s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1143882706	Zbytky hradu můžeme dnes vidět v křivolaké uličce zvané Starý hrad: na zdi domu čp. 27 vyčnívá část gotického opěráku, před domem stojí brána s mohutnou válcovou <baštou>, u domu čp. 11 gotická lomená branka.
bašta-n	... s "bašta-n"	hrad-n	hradu s baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3695576474	Město Fiľakovo (zříceniny hradu s Bebekovou <baštou>, klasicistní zámek, římskokatolický kostel, v 16. st. mešita), Šomoška (jeden z nejmalebnějších slovenských hradů ze 13. st., přír. památka kamenné moře, příjezd z maďarské strany až ke hradu).
bašta-n	... s "bašta-n"	hradba-n	hradby s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	8289520784	Areál hradní zříceniny s torzem věže a se zbytky raně gotické kaple, torzo paláce, pozdně gotické hradby s polokruhovou <baštou>, přírodní park.
bašta-n	... s "bašta-n"	opevnění-n	opevnění s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	7353481672	V centru města najdete 5 náměstí a 500 staveb různých slohů např. 2 největší židovskou synagogu v ČR, radnici, sloup Nejsvětější Trojice, Chrám Nanebevzetí Panny Marie, systém městského opevnění s Husitskou <baštou>, morový sloup nebo nejmenší chmelničku na světě, která je přímo na náměstí.
bašta-n	... s "bašta-n"	parkán-n	parkán s baštami	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	1188648607	Z původního hradu na pravém břehu řeky Dyje nad vesnicí Podhradí zbyly velké zbytky zdiva, především mohutné hradby předhradí, parkán s hranolovými <baštami> a pozoruhodná polygonální bašta v západní části areálu.
bašta-n	... s "bašta-n"	pevnost-n	pevnost se sedmi baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	6107079357	Pevnost Přímo naproti Beit-el-Ajaib leží "arabská" masivní pevnost s <baštami>, původně stavěná Portugalci kolem roku 1700.
bašta-n	... s "bašta-n"	předhradí-n	předhradí se dvěma baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1899845641	Dnes z hradu zbyly Trosky dvou paláců, stopy po sklepeních a do značné výšky stojící opevnění Předhradí se dvěma <baštami>.
bašta-n	... s "bašta-n"	zeď-n	zdí s baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2264750793	Z opevnění se do dnešních dnů dochoval zbytek zdi s válcovou <baštou> pocházející z roku 1506 a vstupní Českobudějovická brána, postavená v roce 1598 až 1602.
bašta-n	... u "bašta-n"	ranč-n	Ranč u Bašty ,	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	192966334	Díky atraktivnímu zázemí a bohatým službám je pension ideálním místem jak pro rekreaci, tak pro pořádání různých společenských a firemních akcí.Pension nabízí komfortní ubytování v 11-ti originálně řešených apartmánech s celkovou ubytovací kapacitou 55 lůžek.V areálu Zelené údolí je Vám dále k dispozici Bašta Úžice, moderní kongresové centrum, stylová restaurace Ranč u <Bašty>, putting golfové hřiště a hlídané parkoviště.
bašta-n	... z "bašta-n"	historka-n	Historky z ražické bašty	a1.sx	a2.sx	a3.sx	a4.sx	a5.s2	4704782975	Až po několika letech, a to už jako známý spisovatel, napsal Historky z ražické <bašty>, které poprvé vyšly v roce 1908 v časopise Veselá Praha.
bašta-n	... za "bašta-n"	ulice-n	v ulici Za Baštou	a1.sx	a2.s2	a3.sx	a4.s1	a5.sx	5637670225	V čase 6:41 hodin oznámila paní z Bezpečného Kolína, že se na dětském hřišti v ulici Za <Baštou> povalují dva bezdomovci.
bašta-n	bašta-n and/or ...	Matyášův-j	bašta a Matyášův	a1.sx	a2.s2	a3.sx	a4.sx	a5.s2	1871633895	Když půjdete od Gellértova vrchu směrem na sever k Margaretinu ostrovu, dojdete k Hradnímu vrchu Várhegy, Rybářské <baště> a Matyášovu kostelu.
bašta-n	bašta-n and/or ...	bastion-n	baštami či bastiony	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	5716635588	Bastionové opevnění - Kurtina (''courtine'') s poternou a představenými kleštěmi (''tenaille'') je dole uprostřed Kurtina mezi dvěma baštami, Hulst, Nizozemsko, 17. století Kurtina (franc. courtine, průčelí) je přímá část hradby mezi střeleckými stanovišti – nejčastěji věžemi, <baštami> či bastiony.
bašta-n	bašta-n and/or ...	brána-n	branami a baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	8828307267	Oceňuji podporu ministerstva a věřím, že stejně úspěšní budeme s dalšími objekty našeho městského opevnění, jako jsou například obě vstupní brány a <bašty>," řekl starosta František Jiraský.
bašta-n	bašta-n and/or ...	hradba-n	hradeb a bašt	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	3294291718	Pozůstatky opevnění - zachovalé části hradeb a <bašty>
bašta-n	bašta-n and/or ...	hradební-j	bašty a hradební zdi	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	33314245	V sousedství věže jsou odkryté základy <bašty> a hradební zdi.
bašta-n	bašta-n and/or ...	opevnění-n	bašty a opevnění	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2988248575	Impozantní <bašty> a opevnění táhnoucí se podél přístavu a chránící jej ze tří stran dávaly vždy pocit bezpečí.
bašta-n	bašta-n and/or ...	příkop-n	baštami a příkopy	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3199603043	Jeho systém s <baštami> a příkopy se skládal z vnitřního, později i vnějšího opevnění.
bašta-n	bašta-n and/or ...	střílna-n	baštami a střílnami .	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	5383011885	Pevnost měla tři obranné linie, aby byla co nejvíce chráněna, dále sedm <bašt> a střílny.
bašta-n	bašta-n and/or ...	věž-n	věží a bašt	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	7035752398	Některé pozdější prameny dosvědčují jeho mohutnost, jíž se u nás sotva mohlo něco vyrovnat, s pásem hradeb, zesílených <baštami> a věžemi.
bašta-n	bašta-n and/or ...	zeď-n	zdmi a baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	11658382187	Treviso neb Terviz (to město) mezi předními městy panství Benátského se počítá, předešlé stolice markrabat longobardských a patrie neb vlast Totily, gotskýho krále, v pěkné a veselé rovině leží; jest město veliké k Vídni nápodobné a dobře zdmi a <baštami> cihelnými vlaským způsobem stavené.
bašta-n	bašta-n na ...	hráz-n	rybářské bašty na hrázi	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	9540063091	Účast při záchraně rybářské <bašty> na hrázi olšinského rybníka
bašta-n	bašta-n na ...	nároží-n	baštami na nárožích	a1.sx	a2.s2	a3.s3	a4.s1	a5.s2	60309537	Hrad nabyl trojúhelníkový půdorys s půlkruhovým <baštami> na nárožích.
bašta-n	bašta-n of ...	Bengháze-n	v povstalecké baště Benghází	a1.sx	a2.sx	a3.s1	a4.s1	a5.s3	1181643497	Oznámeno, že se díky úderům podařilo vytvořit bezletovou zónu nad Libyí a zastavit útoky Kaddáfího sil proti rebelům v povstalecké <baště> Benghází.
bašta-n	bašta-n of ...	Doněck-n	povstalecké bašty Doněcka	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	1728016340	Nepokoje v Kosťantynivce, vzdálené asi 45 kilometrů od hlavní povstalecké <bašty> Doněcka, vypukly poté, co zde v pondělí odpoledne ukrajinský obrněnec srazil ženu se dvěma dětmi - osmiletá dívka zemřela na místě.
bašta-n	bašta-n of ...	Hizballáh-n	baštou Hizballáhu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1955376458	Tyre a nedaleký Sidon jsou stejně jako Baalbek <baštami> Hizballáhu a žijí zde převážně šíité.
bašta-n	bašta-n of ...	Kaddáfí-n	baštu Kaddáfího	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	8173460425	Syrta je považována za tradiční <baštu> Kaddáfího stoupenců.
bašta-n	bašta-n of ...	Parrakh-n	na baštu Parrakhu .	a1.s1	a2.s2	a3.sx	a4.s1	a5.s2	3208327459	Ve skutečnosti je <bašta> Parrakhu identická s mocenským centrem Gon-Orbhona ve Velkém Magellanově mračnu.
bašta-n	bašta-n of ...	Taliban-n	baštou Talibanu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2340194141	Vítejte v Šamě, pornografickém kině v samotném srdci pákistánské <bašty> Talibanu.
bašta-n	bašta-n of ...	demokrat-n	baštou demokratů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	2040574861	To může teoreticky fungovat v Kaplici, těžko se dá něco podobného čekat v silné <baště> občanských demokratů v Hluboké nad Vltavou.
bašta-n	bašta-n of ...	džihádista-n	baštou džihádistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1381799197	Damašek/Washington - Zatímco probíhá bitva o severoirácký Mosul, který je jedním ze středisek Islámského státu, Spojené státy už chystají útok na syrské město Rakká, které je druhou <baštou> džihádistů.
bašta-n	bašta-n of ...	extremista-n	baštou extremistů	a1.s1	a2.s1	a3.sx	a4.s1	a5.s1	1438586153	Útok se stal 21. srpna v <baště> extremistů Islámského státu, v Rakce.
bašta-n	bašta-n of ...	husita-n	baštou husitů .	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	175076308	Ves Borotín s mohutným opevněným hradem byla od roku 1422 <baštou> husitů.
bašta-n	bašta-n of ...	husitství-n	jednou z bašt husitství na jihozápadní Moravě	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	1506150271	Jevišovice se staly jednou z <bašt> husitství na jihozápadní Moravě.
bašta-n	bašta-n of ...	házená-n	bašty házené	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	8636115116	19. březen 2012, 16:13 - Ledeč nad Sázavou - Starších dorostenci oddílu házené TJ Sparta Kutná Hora v sobotu přivítali v utkání čtvrtého jarního kola 2. ligy SD - Čechy tým ze západočeské <bašty> házené - HC Plzeň.
bašta-n	bašta-n of ...	islamista-n	bašty islamistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	6596690780	Právě Brémy jsou ale považovány za <baštu> radikálních islamistů v Německu.
bašta-n	bašta-n of ...	katolicismus-n	baštou katolicismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	10840838253	Vatikán vážně znepokojuje skutečnost, že španělská společnost prodělala za uplynulá tři desetiletí zásadní odklon od <bašty> katolicismu k převážně laické společnosti.
bašta-n	bašta-n of ...	komunismus-n	bašt komunismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	5598305034	Jestli to má bejt jen jakási "<bašta> komunismu", která bude svou existencí šířit bludy, nebo se skočí do říše modernity.
bašta-n	bašta-n of ...	konzervatismus-n	baštou konzervatismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	4575451020	CNN – není zrovna <baštou> konzervatismu – a tak se ještě i jeden z jejích meteorologů odštěpil od oteplovacího děsu.
bašta-n	bašta-n of ...	levice-n	baštou levice	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	12396184766	Kalifornie vždy byla extrémní <baštou> americké levice.
bašta-n	bašta-n of ...	liberalismus-n	bašta liberalismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	3157035593	Zatímco kapitalistické ekonomiky Západu pod vlivem současné krize opětovně objevují pozitivní stránky státu, ukazují se země východní Evropy jako poslední <bašta> liberalismu.
bašta-n	bašta-n of ...	odpor-n	baštou odporu	a1.s1	a2.sx	a3.sx	a4.s1	a5.s1	5350918582	Proto byly počátkem čtrnáctého století hromadně napříč Evropou zakládány <bašty> mužského odporu – pivovary.
bašta-n	bašta-n of ...	opevnění-n	bašty městského opevnění	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	102429060	Zadní novější stavení narušuje půlválcovou <baštu> opevnění, ve dvorní zástavbě část pláště půlválcové bašty opevnění.
bašta-n	bašta-n of ...	opozice-n	baštou opozice	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	545268062	Chán Šajchún leží v severosyrské provincii Idlib, která byla jednou z posledních <bašt> opozice.
bašta-n	bašta-n of ...	ozbrojenec-n	baštou ozbrojenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	6535459817	Libyjské vládní síly v sobotu oznámily dobytí letecké základny u města Syrta, které je <baštou> ozbrojenců hlásících se k uskupení Islámský stát (IS)....
bašta-n	bašta-n of ...	povstalec-n	baštou povstalců	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	12228446450	Kaddáfího síly už bombardovaly Benghází a jeho pozemní síly mohou dosáhnout <bašty> povstalců dnes nebo zítra.
bašta-n	bašta-n of ...	pravice-n	baštou pravice	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	11663315095	V <baště> pravice?
bašta-n	bašta-n of ...	protestantismus-n	baštou protestantismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	4973065056	V období reformace se stal Werfen <baštou> protestantismu, což se odrazilo na následné tvrdé rekatolizaci obyvatelstva.
bašta-n	bašta-n of ...	radikál-n	baštou radikálů	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	858419048	Jde o <baštu> islamistických radikálů.
bašta-n	bašta-n of ...	rebel-n	bašty rebelů	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	1597261035	Český ministr zahraničí Karel Schwarzenberg navštívil východolibyjské Benghází, <baštu> rebelů, kteří povstali proti diktátorovi Kaddáfímu.
bašta-n	bašta-n of ...	separatista-n	bašty proruských separatistů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	6084897786	Samohybná děla ukrajinské armády se přesouvají na nové pozice nedaleko Doněcka, které je na východě země <baštou> separatistů.
bašta-n	bašta-n of ...	stalinismus-n	bašty stalinismu	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	9193376074	Jen několik hodin předtím, než propukla revoluce v poslední, ale nejpřísněji střežené <baště> stalinismu, v Rumunsku.
bašta-n	bašta-n of ...	stoupenec-n	baštou stoupenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	1438195333	Většina, celých pět brigád, má posílit jednotky v Bagdádu, z jehož padesátikilometrového okruhu bylo dosud hlášeno na 80 procent sektářského násilí. 4000 příslušníků námořnictva hodlá Bush nasadit v provincii Anbár, která je <baštou> stoupenců al-Kajdá.
bašta-n	bašta-n of ...	terorista-n	baštu teroristů	a1.s1	a2.s1	a3.s1	a4.s1	a5.s1	6505255954	Bosna a Hercegovina by se v příštích letech mohla stát evropskou <baštou> teroristů z Islámského státu.
bašta-n	bašta-n of ...	vzbouřenec-n	baštu vzbouřenců	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	723638517	Navzdory dohodnutému příměří bylo město, které se stalo <baštou> proruských vzbouřenců, v pátek intenzivně ostřelováno vládními vojsky a u Donbass Areny dopadly dva granáty.
bašta-n	bašta-n s ...	střílna-n	bašta se střílnami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2252734407	Původně se zde, dle dochované kresby z roku 1794, nacházela oblá <bašta> se střílnami v pobořené ochozové zdi spojené s prvním patrem zámku krytým dřevěným schodištěm.
bašta-n	bašta-n s ...	vyhlídka-n	hrad , Rybářská bašta s krásnou vyhlídkou na město ,	a1.s2	a2.s2	a3.s2	a4.s1	a5.s2	451570199	Následuje prohlídka města s průvodcem - Budínský hrad, Rybářská <bašta> s krásnou vyhlídkou na město, chrám sv. Matyáše (cca 1 500 HUF + věž cca 1 500 HUF), královský palác, basilika sv. Štěpána (cca 500 HUF), řetězový most, parlament a další.
bašta-n	bašta-n u ...	brána-n	baštami u bran	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	197727850	Město zahájilo roku 1495 stavbu hradeb s valem, jejich součástí byly <bašty> u bran.
bašta-n	bašta-n u ...	rybník-n	baště u rybníka	a1.s2	a2.s2	a3.s2	a4.s2	a5.s2	1964414373	Dokonce i rybářské náčiní Vám na místě zapůjčí, ulovené ryby vám připraví v rybářské <baště> u rybníka, nebo v hotelové restauraci.
bašta-n	bašta-n v ...	Průhonice-n	Hliněná bašta v Průhonicích	a1.sx	a2.s2	a3.sx	a4.sx	a5.s2	5565595244	Pak zajedu do Hliněné <bašty> v Průhonicích.
bašta-n	bašta-n v ...	nároží-n	baštami v nárožích	a1.sx	a2.s2	a3.s3	a4.s1	a5.s2	8533636797	Ohromná půlkruhová <bašta> v severovýchodním nároží čela pochází zřejmě až z konce 16. st., ale vznikla asi na místě starší Firlejovské.
bašta-n	modifiers of "bašta-n"	Habrovický-j	Penzion Habrovická Bašta	a1.sx	a2.sx	a3.sx	a4.sx	a5.sx	3246504746	989Penzion Habrovická <Bašta> od penzionu.Kapacita ubytování je 17 lůžek ve složení 3x třílůžkový a 2x čtyřlůžkový pokoj, možnost dvou přistýlek.
bašta-n	modifiers of "bašta-n"	Holubovský-j	Holubovská Bašta	a1.sx	a2.s2	a3.sx	a4.s1	a5.s2	10425660849	Česká republika, Čechy, Holubovská <Bašta>
bašta-n	modifiers of "bašta-n"	Otakarův-j	Otakarova bašta	a1.s2	a2.s2	a3.sx	a4.s1	a5.s2	331261703	Součástí opevnění v Čáslavi je raně gotická válcová věž zvaná Otakarova <bašta>, která slouží jako vyhlídková věž pro turisty.
bašta-n	modifiers of "bašta-n"	Predný-j	Predná Bašta	a1.sx	a2.sx	a3.sx	a4.sx	a5.s2	3881066910	ČERNÁ VDOVA Z Predné <Bašty> do Mlynické doliny sestupovali tři slovenští horolezci.
bašta-n	modifiers of "bašta-n"	dobytný-j	nedobytnou baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s1	2399334476	Snad jediné pozituvum v té tvoji upravě vidím v tom, že pomůžeš Lenistrům, kteří si udělají nedobytné <bašty> z hradů Mořská střáž, Řekotoší a Lenisportu.
bašta-n	modifiers of "bašta-n"	dělostřelecký-j	dělostřelecká bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	11724543676	Na severu stojí sýpka, bývalá dělostřelecká renesanční <bašta>.
bašta-n	modifiers of "bašta-n"	dělový-j	dělové bašty	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	985942537	Počátkem 18. století byl na základech dělové <bašty> vystavěn nový, pozdně barokní zámek.
bašta-n	modifiers of "bašta-n"	hliněný-j	Hliněná bašta	a1.s3	a2.s2	a3.sx	a4.s1	a5.s2	3121580650	Rodinná restaurace Hliněná <bašta> leží v malebné přírodě Průhonic na kaskádě rybníčků a nedaleko Průhonického parku zařazeného na seznam UNESCO.
bašta-n	modifiers of "bašta-n"	hradební-j	hradební bašty	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	6187866185	Na fotografii z roku 1929 je vyobrazena ještě hradební <bašta>, jež měla stát někde u kostela sv. Václava.
bašta-n	modifiers of "bašta-n"	hradní-j	Hradní Bašta	a1.s3	a2.sx	a3.sx	a4.s1	a5.s2	7910114703	Tři okrouhlé bašty v ní mohou, ale i nemusí být založeny na základech původních <bašt> hradních.
bašta-n	modifiers of "bašta-n"	hranolový-j	hranolovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	8484252470	Dominantou města je gotický cihlový kostel sv. Jiljí a cihlové hradby s hranolovými <baštami>.
bašta-n	modifiers of "bašta-n"	husitský-j	Husitská bašta	a1.s1	a2.sx	a3.sx	a4.s1	a5.s2	5955222552	Václav Kaplický - Táborská kronika - v husitské <baště> - městě Táboře
bašta-n	modifiers of "bašta-n"	nárožní-j	nárožními baštami	a1.sx	a2.sx	a3.s3	a4.s1	a5.s2	7012474922	Dnes má podobu čtyřkřídlého paláce s čtyřmi nárožními <baštami>.
bašta-n	modifiers of "bašta-n"	okrouhlý-j	okrouhlá bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1569396988	V letech 1471 až 1482 dostal hrad nové, dělostřelecké opevnění, jehož základem se stala mohutná, šest a půl metru silná zeď s okrouhlými <baštami>.
bašta-n	modifiers of "bašta-n"	pivovarský-j	Pivovarská bašta	a1.s2	a2.s2	a3.sx	a4.s1	a5.sx	7680205898	Netradiční pobyt na vás čeká v Hotelu Pivovarská <bašta>, který je situovaný ve Vrchlabí u Špindlerova Mlýna.
bašta-n	modifiers of "bašta-n"	podkovovitý-j	podkovovitá bašta	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	5617046801	Dochovaly se sklepy dvou křídel, vyvýšenina v prostoru parku a část ohradní zdi s podkovovitou <baštou> nad silnicí.
bašta-n	modifiers of "bašta-n"	polokruhový-j	polokruhovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5112438018	Celkově silný dojem z prohlídky města ještě umocňuje skutečnost, že celé historické jádro je sevřeno pásem městských hradeb s polokruhovými <baštami>.
bašta-n	modifiers of "bašta-n"	polookrouhlý-j	polookrouhlá bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	4783895565	Vstup do hradu bránila z JV nová vícepodlažní polookrouhlá <bašta>.
bašta-n	modifiers of "bašta-n"	polygonální-j	polygonální bašta	a1.s3	a2.sx	a3.s3	a4.s1	a5.s2	5414940781	Zde je možno spatřit okrouhlou Otakarovu baštu s nepravidelným půdorysem ze 13. stol. a při vnější zdi polygonální <baštu>, tvořící vchod do zahrady.
bašta-n	modifiers of "bašta-n"	povstalecký-j	povstalecké bašty	a1.s1	a2.sx	a3.s1	a4.s1	a5.s1	5743982134	Boje se odehrály v povstalecké <baště> Kabezi 20 kilometrů jižně od metropole Bujumbury.
bašta-n	modifiers of "bašta-n"	pětiboký-j	pětibokými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2136261444	Svědčí o tom pozůstatky pětiboké <bašty>, studniční věže či konstrukce padacího mostu," vypočetl Radim Vrla.
bašta-n	modifiers of "bašta-n"	předsunutý-j	předsunutá bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1964377923	K obraně východní strany vznikla samostatná předsunutá <bašta>.
bašta-n	modifiers of "bašta-n"	půlkruhový-j	půlkruhovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	5916201220	Hrad se tyčí na strmé skále lemované dvěma pásy goticko-renesančního opevnění s půlkruhovými <baštami>. 1 km vých. od hradu je údolní nádrž zvaná Landštejn. * ZÁMEK ČERVENÁ LHOTA: Je to renesanční vodní zámek vystavěný na skalnatém ostrůvku.
bašta-n	modifiers of "bašta-n"	půlválcův-j	19 půlválcovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3255198727	Zbytky městského opevnění z poloviny 16. století tvoří části hradby s půlválcovými <baštami>.
bašta-n	modifiers of "bašta-n"	rožmberský-j	Rožmberská bašta	a1.sx	a2.s2	a3.sx	a4.s2	a5.s2	709711045	Tvoří ji Zlatá stoka, Stará řeka, Nová řeka, rybník Rožmberk, Rožmberská <bašta> a rybník Svět.
bašta-n	modifiers of "bašta-n"	rybářský-j	Rybářská bašta	a1.s2	a2.s2	a3.sx	a4.s2	a5.s2	9212666441	Po procházce zoologickou, stylová večeře v Rybářské <baště>.
bašta-n	modifiers of "bašta-n"	čtverhranný-j	čtverhranná bašta	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	10503436447	Hradby po obnovení měly 12 čtverhranných <bašt>, 2 kulaté a 4 čtverhranné věže.
bašta-n	subjects of "be bašta-n"	Praha-n	Praha je baštou	a1.sx	a2.s2	a3.s1	a4.s1	a5.s1	6735843423	Mým cílem není Tě urazit...Jak sám asi víš, tak tady na Moravě skoro nikdo nemá rád Prahu a Pražáky, a taky, že je tu fakt levicový voličstvo...já zas vím, že Praha je pravicová <bašta>.
bašta-n	subjects of "be bašta-n"	kraj-n	kraj je baštou	a1.sx	a2.sx	a3.s1	a4.s1	a5.s1	2249379137	Ano, Karlovarský kraj je tradiční Pirátská <bašta>.
bašta-n	subjects of "be bašta-n"	město-n	. Město je baštou	a1.sx	a2.s2	a3.s1	a4.s1	a5.s1	11811134147	Město je <baštou> provensálských tradic a kultury.
bašta-n	verbs with "bašta-n" as accusative object	dobýt-v	dobýt baštu	a1.s3	a2.s2	a3.s3	a4.s1	a5.sx	11904959022	Hašek tak často citovanou povídku napsal v roce 1912, údajně přímo v jednom z nejstarších chotěbořských hostinců, kde se podle pověsti na pivo v roce 1424 zastavil Jan Žižka, když s vozovou hradbou spěchal dobýt katolickou <baštu> - Přibyslav.
bašta-n	verbs with "bašta-n" as accusative object	dobývat-v	dobývá stejnojmennou baštu	a1.s1	a2.s2	a3.s3	a4.s1	a5.sx	555345057	Hyundai se všemi prostředky snaží vymanit z image levného asijského výrobce a při své křížové výpravě za prémiovostí dobývá jednu <baštu> technologií za druhou.
bašta-n	verbs with "bašta-n" as instrumental object	opevnit-v	opevnili zakulacenou baštou	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	1049383347	Na jižní straně jej opevnili zakulacenou <baštou> (dnes domek č. 6) a hlubokým příkopem, který byl vytesán do skály i na východní straně.
bašta-n	verbs with "bašta-n" as instrumental object	zesílit-v	zesílen 19 půlválcovými baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	7597541046	Parkánová zed', tvořící vnější pás opevnění, byla zesílena půlválcovými <baštami>.
bašta-n	verbs with "bašta-n" as instrumental object	zpevnit-v	zpevněna několika baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	2627983265	Markrabě Jošt zpevnil hradbu <baštami> a vystavěl parkánovou zeď.
bašta-n	verbs with "bašta-n" as subject	recenzovat-v	. Literární bašta recenzuje	a1.s1	a2.s1	a3.sx	a4.sx	a5.sx	2478386757	Literární <bašta> recenzuje rozhlasovou pohádku Violy Fischerové Jak Kuba vyzrál na Papejše
bašta-n	verbs with "bašta-n" as subject	zesílit-v	byla zesílena okrouhlou baštou .	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	3299718638	Bývalá střední loď chrámu se změnila na nádvoří, nároží byla zesílena <baštami>.
bašta-n	verbs with "bašta-n" as subject	zpevnit-v	zpevněno baštami	a1.s3	a2.s2	a3.s3	a4.s1	a5.s2	7546546367	To bylo zpevněno <baštami> (Zlatá, Červená, Bílá a Zelená) a obehnané vodním příkopem.
bašta-n	... na "bašta-n"	galerie-n	v litoměřické Foto Galerii Na Baště	a1.sx	a2.s2	a3.sx	a4.sx	a5.sx	8099784664	5. ledna byla v litoměřické Galerii Na <Baště> zahájena výstava fotografií redaktora Českého ...
bašta-n	... na "bašta-n"	restaurace-n	restauraci Na Baště	a1.s2	a2.sx	a3.sx	a4.sx	a5.sx	3432427695	Restaurace Na <Baště> se nachází v těsné blízkosti největšího a nejoblíbenějšího dětského hřiště zhruba uprostřed letné s dobrou přístupností ze všech směrů. letenské sady jsou nádherným místem pro procházku po celý rok.
bašta-n	... na "bašta-n"	vila-n	vila na Mariánské baště	a1.s3	a2.s2	a3.sx	a4.s1	a5.sx	6965172737	Vila Na <baště> sv. Jiří patřila rodině módní návrhářky Išky Fišárkové.
